Date,Date_quarter,ID,Holding,pct_holding,Price,eqy_shares_total,MarketCap,HoldingValue
2020-11-01,2020Q4,COLBUN,ANTARCHILE,0.0958,116.7,17589.331589,2052674.9964363002,196646.26465859756
2020-11-02,2020Q4,COLBUN,ANTARCHILE,0.0958,115.02,17589.331589,2023124.91936678,193815.3672753375
2020-11-03,2020Q4,COLBUN,ANTARCHILE,0.0958,117.2,17589.331589,2061469.6622308001,197488.79364171065
2020-11-04,2020Q4,COLBUN,ANTARCHILE,0.0958,119.0,17589.331589,2093130.4590910003,200521.89798091783
2020-11-05,2020Q4,COLBUN,ANTARCHILE,0.0958,123.0,17589.331589,2163487.785447,207262.1298458226
2020-11-06,2020Q4,COLBUN,ANTARCHILE,0.0958,128.0,17589.331589,2251434.443392,215687.4196769536
2020-11-07,2020Q4,COLBUN,ANTARCHILE,0.0958,128.0,17589.331589,2251434.443392,215687.4196769536
2020-11-08,2020Q4,COLBUN,ANTARCHILE,0.0958,128.0,17589.331589,2251434.443392,215687.4196769536
2020-11-09,2020Q4,COLBUN,ANTARCHILE,0.0958,128.0,17589.331589,2251434.443392,215687.4196769536
2020-11-10,2020Q4,COLBUN,ANTARCHILE,0.0958,128.75,17589.331589,2264626.4420837504,216951.2131516233
2020-11-11,2020Q4,COLBUN,ANTARCHILE,0.0958,128.5,17589.331589,2260229.1091865003,216529.94866006673
2020-11-12,2020Q4,COLBUN,ANTARCHILE,0.0958,127.0,17589.331589,2233845.1118030003,214002.36171072742
2020-11-13,2020Q4,COLBUN,ANTARCHILE,0.0958,129.89,17589.331589,2284678.28009521,218872.1792331211
2020-11-14,2020Q4,COLBUN,ANTARCHILE,0.0958,129.89,17589.331589,2284678.28009521,218872.1792331211
2020-11-15,2020Q4,COLBUN,ANTARCHILE,0.0958,129.89,17589.331589,2284678.28009521,218872.1792331211
2020-11-16,2020Q4,COLBUN,ANTARCHILE,0.0958,131.3,17589.331589,2309479.2376357005,221248.1109655001
2020-11-17,2020Q4,COLBUN,ANTARCHILE,0.0958,131.2,17589.331589,2307720.3044768,221079.60516887743
2020-11-18,2020Q4,COLBUN,ANTARCHILE,0.0958,132.3,17589.331589,2327068.5692247003,222933.16893172628
2020-11-19,2020Q4,COLBUN,ANTARCHILE,0.0958,130.39,17589.331589,2293472.94588971,219714.7082162342
2020-11-20,2020Q4,COLBUN,ANTARCHILE,0.0958,129.5,17589.331589,2277818.4407755,218215.00662629292
2020-11-21,2020Q4,COLBUN,ANTARCHILE,0.0958,129.5,17589.331589,2277818.4407755,218215.00662629292
2020-11-22,2020Q4,COLBUN,ANTARCHILE,0.0958,129.5,17589.331589,2277818.4407755,218215.00662629292
2020-11-23,2020Q4,COLBUN,ANTARCHILE,0.0958,130.0,17589.331589,2286613.1065700003,219057.535609406
2020-11-24,2020Q4,COLBUN,ANTARCHILE,0.0958,134.99,17589.331589,2374383.8711991105,227465.9748608748
2020-11-25,2020Q4,COLBUN,ANTARCHILE,0.0958,129.05,17589.331589,2269903.2415604503,217456.73054149112
2020-11-26,2020Q4,COLBUN,ANTARCHILE,0.0958,130.5,17589.331589,2295407.7723645,219900.06459251908
2020-11-27,2020Q4,COLBUN,ANTARCHILE,0.0958,125.51,17589.331589,2207637.00773539,211491.62534105039
2020-11-28,2020Q4,COLBUN,ANTARCHILE,0.0958,125.51,17589.331589,2207637.00773539,211491.62534105039
2020-11-29,2020Q4,COLBUN,ANTARCHILE,0.0958,125.51,17589.331589,2207637.00773539,211491.62534105039
2020-11-30,2020Q4,COLBUN,ANTARCHILE,0.0958,122.0,17589.331589,2145898.453858,205577.07187959642
2020-12-01,2020Q4,COLBUN,ANTARCHILE,0.0958,125.1,17589.331589,2200425.3817839,210800.7515748976
2020-12-02,2020Q4,COLBUN,ANTARCHILE,0.0958,127.0,17589.331589,2233845.1118030003,214002.36171072742
2020-12-03,2020Q4,COLBUN,ANTARCHILE,0.0958,126.3,17589.331589,2221532.5796907,212822.82113436903
2020-12-04,2020Q4,COLBUN,ANTARCHILE,0.0958,125.98,17589.331589,2215903.9935822203,212283.6025851767
2020-12-05,2020Q4,COLBUN,ANTARCHILE,0.0958,125.98,17589.331589,2215903.9935822203,212283.6025851767
2020-12-06,2020Q4,COLBUN,ANTARCHILE,0.0958,125.98,17589.331589,2215903.9935822203,212283.6025851767
2020-12-07,2020Q4,COLBUN,ANTARCHILE,0.0958,125.0,17589.331589,2198666.448625,210632.245778275
2020-12-08,2020Q4,COLBUN,ANTARCHILE,0.0958,125.0,17589.331589,2198666.448625,210632.245778275
2020-12-09,2020Q4,COLBUN,ANTARCHILE,0.0958,124.0,17589.331589,2181077.1170360004,208947.18781204883
2020-12-10,2020Q4,COLBUN,ANTARCHILE,0.0958,124.65,17589.331589,2192510.1825688505,210042.47549009588
2020-12-11,2020Q4,COLBUN,ANTARCHILE,0.0958,119.01,17589.331589,2093306.3524068901,200538.74856058008
2020-12-12,2020Q4,COLBUN,ANTARCHILE,0.0958,119.01,17589.331589,2093306.3524068901,200538.74856058008
2020-12-13,2020Q4,COLBUN,ANTARCHILE,0.0958,119.01,17589.331589,2093306.3524068901,200538.74856058008
2020-12-14,2020Q4,COLBUN,ANTARCHILE,0.0958,118.59,17589.331589,2085918.8331395101,199831.02421476506
2020-12-15,2020Q4,COLBUN,ANTARCHILE,0.0958,121.48,17589.331589,2136752.0014317203,204700.8417371588
2020-12-16,2020Q4,COLBUN,ANTARCHILE,0.0958,123.9,17589.331589,2179318.1838771002,208778.6820154262
2020-12-17,2020Q4,COLBUN,ANTARCHILE,0.0958,128.0,17589.331589,2251434.443392,215687.4196769536
2020-12-18,2020Q4,COLBUN,ANTARCHILE,0.0958,124.9,17589.331589,2196907.5154661,210463.73998165238
2020-12-19,2020Q4,COLBUN,ANTARCHILE,0.0958,124.9,17589.331589,2196907.5154661,210463.73998165238
2020-12-20,2020Q4,COLBUN,ANTARCHILE,0.0958,124.9,17589.331589,2196907.5154661,210463.73998165238
2020-12-21,2020Q4,COLBUN,ANTARCHILE,0.0958,124.0,17589.331589,2181077.1170360004,208947.18781204883
2020-12-22,2020Q4,COLBUN,ANTARCHILE,0.0958,124.75,17589.331589,2194269.11572775,210210.98128671845
2020-12-23,2020Q4,COLBUN,ANTARCHILE,0.0958,124.83,17589.331589,2195676.26225487,210345.78592401653
2020-12-24,2020Q4,COLBUN,ANTARCHILE,0.0958,123.1,17589.331589,2165246.7186059,207430.63564244524
2020-12-25,2020Q4,COLBUN,ANTARCHILE,0.0958,123.1,17589.331589,2165246.7186059,207430.63564244524
2020-12-26,2020Q4,COLBUN,ANTARCHILE,0.0958,123.1,17589.331589,2165246.7186059,207430.63564244524
2020-12-27,2020Q4,COLBUN,ANTARCHILE,0.0958,123.1,17589.331589,2165246.7186059,207430.63564244524
2020-12-28,2020Q4,COLBUN,ANTARCHILE,0.0958,125.2,17589.331589,2202184.3149428004,210969.25737152027
2020-12-29,2020Q4,COLBUN,ANTARCHILE,0.0958,126.0,17589.331589,2216255.780214,212317.3037445012
2020-12-30,2020Q4,COLBUN,ANTARCHILE,0.0958,125.5,17589.331589,2207461.1144195003,211474.77476138814
2020-12-31,2020Q4,COLBUN,ANTARCHILE,0.0958,125.5,17589.331589,2207461.1144195003,211474.77476138814
2021-01-01,2021Q1,COLBUN,ANTARCHILE,0.0958,125.5,17589.331589,2207461.1144195003,211474.77476138814
2021-01-02,2021Q1,COLBUN,ANTARCHILE,0.0958,125.5,17589.331589,2207461.1144195003,211474.77476138814
2021-01-03,2021Q1,COLBUN,ANTARCHILE,0.0958,125.5,17589.331589,2207461.1144195003,211474.77476138814
2021-01-04,2021Q1,COLBUN,ANTARCHILE,0.0958,126.49,17589.331589,2224874.55269261,213142.98214795202
2021-01-05,2021Q1,COLBUN,ANTARCHILE,0.0958,129.8,17589.331589,2283095.2402522005,218720.5240161608
2021-01-06,2021Q1,COLBUN,ANTARCHILE,0.0958,130.5,17589.331589,2295407.7723645,219900.06459251908
2021-01-07,2021Q1,COLBUN,ANTARCHILE,0.0958,134.98,17589.331589,2374207.97788322,227449.12428121248
2021-01-08,2021Q1,COLBUN,ANTARCHILE,0.0958,135.0,17589.331589,2374559.7645150004,227482.82544053704
2021-01-09,2021Q1,COLBUN,ANTARCHILE,0.0958,135.0,17589.331589,2374559.7645150004,227482.82544053704
2021-01-10,2021Q1,COLBUN,ANTARCHILE,0.0958,135.0,17589.331589,2374559.7645150004,227482.82544053704
2021-01-11,2021Q1,COLBUN,ANTARCHILE,0.0958,134.6,17589.331589,2367524.0318794,226808.8022540465
2021-01-12,2021Q1,COLBUN,ANTARCHILE,0.0958,135.1,17589.331589,2376318.6976739,227651.3312371596
2021-01-13,2021Q1,COLBUN,ANTARCHILE,0.0958,133.93,17589.331589,2355739.17971477,225679.81341667497
2021-01-14,2021Q1,COLBUN,ANTARCHILE,0.0958,132.4,17589.331589,2328827.5023836005,223101.6747283489
2021-01-15,2021Q1,COLBUN,ANTARCHILE,0.0958,130.99,17589.331589,2304026.5448431103,220725.74299596995
2021-01-16,2021Q1,COLBUN,ANTARCHILE,0.0958,130.99,17589.331589,2304026.5448431103,220725.74299596995
2021-01-17,2021Q1,COLBUN,ANTARCHILE,0.0958,130.99,17589.331589,2304026.5448431103,220725.74299596995
2021-01-18,2021Q1,COLBUN,ANTARCHILE,0.0958,130.5,17589.331589,2295407.7723645,219900.06459251908
2021-01-19,2021Q1,COLBUN,ANTARCHILE,0.0958,131.75,17589.331589,2317394.4368507504,222006.38705030188
2021-01-20,2021Q1,COLBUN,ANTARCHILE,0.0958,128.99,17589.331589,2268847.88166511,217355.62706351755
2021-01-21,2021Q1,COLBUN,ANTARCHILE,0.0958,128.0,17589.331589,2251434.443392,215687.4196769536
2021-01-22,2021Q1,COLBUN,ANTARCHILE,0.0958,127.19,17589.331589,2237187.0848049102,214322.5227243104
2021-01-23,2021Q1,COLBUN,ANTARCHILE,0.0958,127.19,17589.331589,2237187.0848049102,214322.5227243104
2021-01-24,2021Q1,COLBUN,ANTARCHILE,0.0958,127.19,17589.331589,2237187.0848049102,214322.5227243104
2021-01-25,2021Q1,COLBUN,ANTARCHILE,0.0958,125.75,17589.331589,2211858.44731675,211896.03925294464
2021-01-26,2021Q1,COLBUN,ANTARCHILE,0.0958,126.42,17589.331589,2223643.2994813803,213025.02809031622
2021-01-27,2021Q1,COLBUN,ANTARCHILE,0.0958,123.0,17589.331589,2163487.785447,207262.1298458226
2021-01-28,2021Q1,COLBUN,ANTARCHILE,0.0958,126.0,17589.331589,2216255.780214,212317.3037445012
2021-01-29,2021Q1,COLBUN,ANTARCHILE,0.0958,126.7,17589.331589,2228568.3123263004,213496.84432085959
2021-01-30,2021Q1,COLBUN,ANTARCHILE,0.0958,126.7,17589.331589,2228568.3123263004,213496.84432085959
2021-01-31,2021Q1,COLBUN,ANTARCHILE,0.0958,126.7,17589.331589,2228568.3123263004,213496.84432085959
2021-02-01,2021Q1,COLBUN,ANTARCHILE,0.0958,129.4,17589.331589,2276059.5076166005,218046.50082967032
2021-02-02,2021Q1,COLBUN,ANTARCHILE,0.0958,130.51,17589.331589,2295583.66568039,219916.91517218133
2021-02-03,2021Q1,COLBUN,ANTARCHILE,0.0958,130.5,17589.331589,2295407.7723645,219900.06459251908
2021-02-04,2021Q1,COLBUN,ANTARCHILE,0.0958,130.5,17589.331589,2295407.7723645,219900.06459251908
2021-02-05,2021Q1,COLBUN,ANTARCHILE,0.0958,136.5,17589.331589,2400943.7618985004,230010.41238987632
2021-02-06,2021Q1,COLBUN,ANTARCHILE,0.0958,136.5,17589.331589,2400943.7618985004,230010.41238987632
2021-02-07,2021Q1,COLBUN,ANTARCHILE,0.0958,136.5,17589.331589,2400943.7618985004,230010.41238987632
2021-02-08,2021Q1,COLBUN,ANTARCHILE,0.0958,138.4,17589.331589,2434363.4919176004,233212.0225257061
2021-02-09,2021Q1,COLBUN,ANTARCHILE,0.0958,137.0,17589.331589,2409738.427693,230852.9413729894
2021-02-10,2021Q1,COLBUN,ANTARCHILE,0.0958,135.5,17589.331589,2383354.4303095,228325.3544236501
2021-02-11,2021Q1,COLBUN,ANTARCHILE,0.0958,135.5,17589.331589,2383354.4303095,228325.3544236501
2021-02-12,2021Q1,COLBUN,ANTARCHILE,0.0958,137.51,17589.331589,2418708.98680339,231712.32093576476
2021-02-13,2021Q1,COLBUN,ANTARCHILE,0.0958,137.51,17589.331589,2418708.98680339,231712.32093576476
2021-02-14,2021Q1,COLBUN,ANTARCHILE,0.0958,137.51,17589.331589,2418708.98680339,231712.32093576476
2021-02-15,2021Q1,COLBUN,ANTARCHILE,0.0958,138.39,17589.331589,2434187.59860171,233195.17194604382
2021-02-16,2021Q1,COLBUN,ANTARCHILE,0.0958,139.0,17589.331589,2444917.090871,234223.05730544182
2021-02-17,2021Q1,COLBUN,ANTARCHILE,0.0958,137.75,17589.331589,2422930.4263847503,232116.73484765907
2021-02-18,2021Q1,COLBUN,ANTARCHILE,0.0958,138.0,17589.331589,2427327.7592820004,232537.99933921563
2021-02-19,2021Q1,COLBUN,ANTARCHILE,0.0958,139.45,17589.331589,2452832.29008605,234981.33339024358
2021-02-20,2021Q1,COLBUN,ANTARCHILE,0.0958,139.45,17589.331589,2452832.29008605,234981.33339024358
2021-02-21,2021Q1,COLBUN,ANTARCHILE,0.0958,139.45,17589.331589,2452832.29008605,234981.33339024358
2021-02-22,2021Q1,COLBUN,ANTARCHILE,0.0958,138.01,17589.331589,2427503.6525978902,232554.84991887788
2021-02-23,2021Q1,COLBUN,ANTARCHILE,0.0958,135.01,17589.331589,2374735.65783089,227499.67602019923
2021-02-24,2021Q1,COLBUN,ANTARCHILE,0.0958,135.26,17589.331589,2379132.99072814,227920.9405117558
2021-02-25,2021Q1,COLBUN,ANTARCHILE,0.0958,135.0,17589.331589,2374559.7645150004,227482.82544053704
2021-02-26,2021Q1,COLBUN,ANTARCHILE,0.0958,135.2,17589.331589,2378077.6308328,227819.83703378224
2021-02-27,2021Q1,COLBUN,ANTARCHILE,0.0958,135.2,17589.331589,2378077.6308328,227819.83703378224
2021-02-28,2021Q1,COLBUN,ANTARCHILE,0.0958,135.2,17589.331589,2378077.6308328,227819.83703378224
2021-03-01,2021Q1,COLBUN,ANTARCHILE,0.0958,137.3,17589.331589,2415015.2271697004,231358.4587628573
2021-03-02,2021Q1,COLBUN,ANTARCHILE,0.0958,138.62,17589.331589,2438233.1448671804,233582.73527827588
2021-03-03,2021Q1,COLBUN,ANTARCHILE,0.0958,140.0,17589.331589,2462506.42246,235908.115271668
2021-03-04,2021Q1,COLBUN,ANTARCHILE,0.0958,137.24,17589.331589,2413959.8672743603,231257.3552848837
2021-03-05,2021Q1,COLBUN,ANTARCHILE,0.0958,136.0,17589.331589,2392149.096104,229167.88340676323
2021-03-06,2021Q1,COLBUN,ANTARCHILE,0.0958,136.0,17589.331589,2392149.096104,229167.88340676323
2021-03-07,2021Q1,COLBUN,ANTARCHILE,0.0958,136.0,17589.331589,2392149.096104,229167.88340676323
2021-03-08,2021Q1,COLBUN,ANTARCHILE,0.0958,133.6,17589.331589,2349934.7002904,225123.74428782033
2021-03-09,2021Q1,COLBUN,ANTARCHILE,0.0958,135.6,17589.331589,2385113.3634684,228493.86022027273
2021-03-10,2021Q1,COLBUN,ANTARCHILE,0.0958,136.21,17589.331589,2395842.8557376903,229521.74557967074
2021-03-11,2021Q1,COLBUN,ANTARCHILE,0.0958,137.94,17589.331589,2426272.39938666,232436.89586124202
2021-03-12,2021Q1,COLBUN,ANTARCHILE,0.0958,137.0,17589.331589,2409738.427693,230852.9413729894
2021-03-13,2021Q1,COLBUN,ANTARCHILE,0.0958,137.0,17589.331589,2409738.427693,230852.9413729894
2021-03-14,2021Q1,COLBUN,ANTARCHILE,0.0958,137.0,17589.331589,2409738.427693,230852.9413729894
2021-03-15,2021Q1,COLBUN,ANTARCHILE,0.0958,137.3,17589.331589,2415015.2271697004,231358.4587628573
2021-03-16,2021Q1,COLBUN,ANTARCHILE,0.0958,136.7,17589.331589,2404461.6282163,230347.42398312155
2021-03-17,2021Q1,COLBUN,ANTARCHILE,0.0958,136.95,17589.331589,2408858.96111355,230768.68847467806
2021-03-18,2021Q1,COLBUN,ANTARCHILE,0.0958,136.4,17589.331589,2399184.8287396003,229841.9065932537
2021-03-19,2021Q1,COLBUN,ANTARCHILE,0.0958,136.2,17589.331589,2395666.9624218,229504.89500000843
2021-03-20,2021Q1,COLBUN,ANTARCHILE,0.0958,136.2,17589.331589,2395666.9624218,229504.89500000843
2021-03-21,2021Q1,COLBUN,ANTARCHILE,0.0958,136.2,17589.331589,2395666.9624218,229504.89500000843
2021-03-22,2021Q1,COLBUN,ANTARCHILE,0.0958,136.7,17589.331589,2404461.6282163,230347.42398312155
2021-03-23,2021Q1,COLBUN,ANTARCHILE,0.0958,138.52,17589.331589,2436474.2117082803,233414.22948165325
2021-03-24,2021Q1,COLBUN,ANTARCHILE,0.0958,137.61,17589.331589,2420467.91996229,231880.8267323874
2021-03-25,2021Q1,COLBUN,ANTARCHILE,0.0958,136.0,17589.331589,2392149.096104,229167.88340676323
2021-03-26,2021Q1,COLBUN,ANTARCHILE,0.0958,143.16,17589.331589,2518088.7102812403,241232.8984449428
2021-03-27,2021Q1,COLBUN,ANTARCHILE,0.0958,143.16,17589.331589,2518088.7102812403,241232.8984449428
2021-03-28,2021Q1,COLBUN,ANTARCHILE,0.0958,143.16,17589.331589,2518088.7102812403,241232.8984449428
2021-03-29,2021Q1,COLBUN,ANTARCHILE,0.0958,141.48,17589.331589,2488538.63321172,238402.00106168273
2021-03-30,2021Q1,COLBUN,ANTARCHILE,0.0958,142.2,17589.331589,2501202.9519558,239615.24279736562
2021-03-31,2021Q1,COLBUN,ANTARCHILE,0.0958,140.2,17589.331589,2466024.2887778,236245.1268649132
2021-04-01,2021Q2,COLBUN,ANTARCHILE,0.0958,136.5,17589.331589,2400943.7618985004,230010.41238987632
2021-04-02,2021Q2,COLBUN,ANTARCHILE,0.0958,136.5,17589.331589,2400943.7618985004,230010.41238987632
2021-04-03,2021Q2,COLBUN,ANTARCHILE,0.0958,136.5,17589.331589,2400943.7618985004,230010.41238987632
2021-04-04,2021Q2,COLBUN,ANTARCHILE,0.0958,136.5,17589.331589,2400943.7618985004,230010.41238987632
2021-04-05,2021Q2,COLBUN,ANTARCHILE,0.0958,136.5,17589.331589,2400943.7618985004,230010.41238987632
2021-04-06,2021Q2,COLBUN,ANTARCHILE,0.0958,136.01,17589.331589,2392324.98941989,229184.73398642548
2021-04-07,2021Q2,COLBUN,ANTARCHILE,0.0958,135.61,17589.331589,2385289.2567842905,228510.710799935
2021-04-08,2021Q2,COLBUN,ANTARCHILE,0.0958,137.28,17589.331589,2414663.44053792,231324.75760353275
2021-04-09,2021Q2,COLBUN,ANTARCHILE,0.0958,137.5,17589.331589,2418533.0934875,231695.4703561025
2021-04-10,2021Q2,COLBUN,ANTARCHILE,0.0958,137.5,17589.331589,2418533.0934875,231695.4703561025
2021-04-11,2021Q2,COLBUN,ANTARCHILE,0.0958,137.5,17589.331589,2418533.0934875,231695.4703561025
2021-04-12,2021Q2,COLBUN,ANTARCHILE,0.0958,137.5,17589.331589,2418533.0934875,231695.4703561025
2021-04-13,2021Q2,COLBUN,ANTARCHILE,0.0958,134.65,17589.331589,2368403.49845885,226893.05515235785
2021-04-14,2021Q2,COLBUN,ANTARCHILE,0.0958,135.6,17589.331589,2385113.3634684,228493.86022027273
2021-04-15,2021Q2,COLBUN,ANTARCHILE,0.0958,135.7,17589.331589,2386872.2966273,228662.3660168953
2021-04-16,2021Q2,COLBUN,ANTARCHILE,0.0958,136.49,17589.331589,2400767.8685826105,229993.56181021407
2021-04-17,2021Q2,COLBUN,ANTARCHILE,0.0958,136.49,17589.331589,2400767.8685826105,229993.56181021407
2021-04-18,2021Q2,COLBUN,ANTARCHILE,0.0958,136.49,17589.331589,2400767.8685826105,229993.56181021407
2021-04-19,2021Q2,COLBUN,ANTARCHILE,0.0958,135.8,17589.331589,2388631.2297862004,228830.871813518
2021-04-20,2021Q2,COLBUN,ANTARCHILE,0.0958,136.99,17589.331589,2409562.53437711,230836.09079332714
2021-04-21,2021Q2,COLBUN,ANTARCHILE,0.0958,135.0,17589.331589,2374559.7645150004,227482.82544053704
2021-04-22,2021Q2,COLBUN,ANTARCHILE,0.0958,132.0,17589.331589,2321791.769748,222427.6515418584
2021-04-23,2021Q2,COLBUN,ANTARCHILE,0.0958,131.5,17589.331589,2312997.1039535003,221585.12255874532
2021-04-24,2021Q2,COLBUN,ANTARCHILE,0.0958,131.5,17589.331589,2312997.1039535003,221585.12255874532
2021-04-25,2021Q2,COLBUN,ANTARCHILE,0.0958,131.5,17589.331589,2312997.1039535003,221585.12255874532
2021-04-26,2021Q2,COLBUN,ANTARCHILE,0.0958,130.99,17589.331589,2304026.5448431103,220725.74299596995
2021-04-27,2021Q2,COLBUN,ANTARCHILE,0.0958,128.46,17589.331589,2259525.5359229404,216462.54634141768
2021-04-28,2021Q2,COLBUN,ANTARCHILE,0.0958,125.0,17589.331589,2198666.448625,210632.245778275
2021-04-29,2021Q2,COLBUN,ANTARCHILE,0.0958,126.0,17589.331589,2216255.780214,212317.3037445012
2021-04-30,2021Q2,COLBUN,ANTARCHILE,0.0958,122.0,17589.331589,2145898.453858,205577.07187959642
2021-05-01,2021Q2,COLBUN,ANTARCHILE,0.0958,122.0,17589.331589,2145898.453858,205577.07187959642
2021-05-02,2021Q2,COLBUN,ANTARCHILE,0.0958,122.0,17589.331589,2145898.453858,205577.07187959642
2021-05-03,2021Q2,COLBUN,ANTARCHILE,0.0958,125.9,17589.331589,2214496.8470551004,212148.7979478786
2021-05-04,2021Q2,COLBUN,ANTARCHILE,0.0958,132.0,17589.331589,2321791.769748,222427.6515418584
2021-05-05,2021Q2,COLBUN,ANTARCHILE,0.0958,133.5,17589.331589,2348175.7671315,224955.2384911977
2021-05-06,2021Q2,COLBUN,ANTARCHILE,0.0958,130.0,17589.331589,2286613.1065700003,219057.535609406
2021-05-07,2021Q2,COLBUN,ANTARCHILE,0.0958,118.6,17589.331589,2086094.7264554,199847.8747944273
2021-05-08,2021Q2,COLBUN,ANTARCHILE,0.0958,118.6,17589.331589,2086094.7264554,199847.8747944273
2021-05-09,2021Q2,COLBUN,ANTARCHILE,0.0958,118.6,17589.331589,2086094.7264554,199847.8747944273
2021-05-10,2021Q2,COLBUN,ANTARCHILE,0.0958,116.37,17589.331589,2046870.5170119302,196090.19552974292
2021-05-11,2021Q2,COLBUN,ANTARCHILE,0.0958,114.0,17589.331589,2005183.8011460002,192096.6081497868
2021-05-12,2021Q2,COLBUN,ANTARCHILE,0.0958,113.0,17589.331589,1987594.469557,190411.5501835606
2021-05-13,2021Q2,COLBUN,ANTARCHILE,0.0958,112.0,17589.331589,1970005.137968,188726.4922173344
2021-05-14,2021Q2,COLBUN,ANTARCHILE,0.0958,114.0,17589.331589,2005183.8011460002,192096.6081497868
2021-05-15,2021Q2,COLBUN,ANTARCHILE,0.0958,114.0,17589.331589,2005183.8011460002,192096.6081497868
2021-05-16,2021Q2,COLBUN,ANTARCHILE,0.0958,114.0,17589.331589,2005183.8011460002,192096.6081497868
2021-05-17,2021Q2,COLBUN,ANTARCHILE,0.0958,99.44,17589.331589,1749083.13321016,167562.16416153332
2021-05-18,2021Q2,COLBUN,ANTARCHILE,0.0958,97.8,17589.331589,1720236.6294042,164798.66909692236
2021-05-19,2021Q2,COLBUN,ANTARCHILE,0.0958,99.01,17589.331589,1741519.7206268902,166837.58923605608
2021-05-20,2021Q2,COLBUN,ANTARCHILE,0.0958,107.49,17589.331589,1890677.25250161,181126.88078965424
2021-05-21,2021Q2,COLBUN,ANTARCHILE,0.0958,107.49,17589.331589,1890677.25250161,181126.88078965424
2021-05-22,2021Q2,COLBUN,ANTARCHILE,0.0958,107.49,17589.331589,1890677.25250161,181126.88078965424
2021-05-23,2021Q2,COLBUN,ANTARCHILE,0.0958,107.49,17589.331589,1890677.25250161,181126.88078965424
2021-05-24,2021Q2,COLBUN,ANTARCHILE,0.0958,105.75,17589.331589,1860071.8155367502,178194.87992842068
2021-05-25,2021Q2,COLBUN,ANTARCHILE,0.0958,104.1,17589.331589,1831049.4184149,175414.53428414743
2021-05-26,2021Q2,COLBUN,ANTARCHILE,0.0958,103.26,17589.331589,1816274.3798801403,173999.08559251743
2021-05-27,2021Q2,COLBUN,ANTARCHILE,0.0958,100.5,17589.331589,1767727.8246945,169348.3256057331
2021-05-28,2021Q2,COLBUN,ANTARCHILE,0.0958,100.24,17589.331589,1763154.5984813601,168910.2105345143
2021-05-29,2021Q2,COLBUN,ANTARCHILE,0.0958,100.24,17589.331589,1763154.5984813601,168910.2105345143
2021-05-30,2021Q2,COLBUN,ANTARCHILE,0.0958,100.24,17589.331589,1763154.5984813601,168910.2105345143
2021-05-31,2021Q2,COLBUN,ANTARCHILE,0.0958,99.0,17589.331589,1741343.827311,166820.7386563938
2021-06-01,2021Q2,COLBUN,ANTARCHILE,0.0958,103.91,17589.331589,1827707.4454129902,175094.37327056445
2021-06-02,2021Q2,COLBUN,ANTARCHILE,0.0958,109.8,17589.331589,1931308.6084722,185019.36469163676
2021-06-03,2021Q2,COLBUN,ANTARCHILE,0.0958,104.14,17589.331589,1831752.99167846,175481.93660279646
2021-06-04,2021Q2,COLBUN,ANTARCHILE,0.0958,102.11,17589.331589,1796046.64855279,172061.26893135728
2021-06-05,2021Q2,COLBUN,ANTARCHILE,0.0958,102.11,17589.331589,1796046.64855279,172061.26893135728
2021-06-06,2021Q2,COLBUN,ANTARCHILE,0.0958,102.11,17589.331589,1796046.64855279,172061.26893135728
2021-06-07,2021Q2,COLBUN,ANTARCHILE,0.0958,102.2,17589.331589,1797629.6883958,172212.92414831763
2021-06-08,2021Q2,COLBUN,ANTARCHILE,0.0958,107.35,17589.331589,1888214.7460791501,180890.9726743826
2021-06-09,2021Q2,COLBUN,ANTARCHILE,0.0958,108.45,17589.331589,1907563.01082705,182744.53643723138
2021-06-10,2021Q2,COLBUN,ANTARCHILE,0.0958,108.0,17589.331589,1899647.8116120002,181986.2603524296
2021-06-11,2021Q2,COLBUN,ANTARCHILE,0.0958,112.0,17589.331589,1970005.137968,188726.4922173344
2021-06-12,2021Q2,COLBUN,ANTARCHILE,0.0958,112.0,17589.331589,1970005.137968,188726.4922173344
2021-06-13,2021Q2,COLBUN,ANTARCHILE,0.0958,112.0,17589.331589,1970005.137968,188726.4922173344
2021-06-14,2021Q2,COLBUN,ANTARCHILE,0.0958,114.46,17589.331589,2013274.8936769401,192871.73481425084
2021-06-15,2021Q2,COLBUN,ANTARCHILE,0.0958,112.0,17589.331589,1970005.137968,188726.4922173344
2021-06-16,2021Q2,COLBUN,ANTARCHILE,0.0958,108.62,17589.331589,1910553.1971971802,183030.99629148986
2021-06-17,2021Q2,COLBUN,ANTARCHILE,0.0958,109.5,17589.331589,1926031.8089955002,184513.84730176892
2021-06-18,2021Q2,COLBUN,ANTARCHILE,0.0958,109.9,17589.331589,1933067.5416311002,185187.8704882594
2021-06-19,2021Q2,COLBUN,ANTARCHILE,0.0958,109.9,17589.331589,1933067.5416311002,185187.8704882594
2021-06-20,2021Q2,COLBUN,ANTARCHILE,0.0958,109.9,17589.331589,1933067.5416311002,185187.8704882594
2021-06-21,2021Q2,COLBUN,ANTARCHILE,0.0958,109.9,17589.331589,1933067.5416311002,185187.8704882594
2021-06-22,2021Q2,COLBUN,ANTARCHILE,0.0958,108.1,17589.331589,1901406.7447709,182154.76614905222
2021-06-23,2021Q2,COLBUN,ANTARCHILE,0.0958,109.0,17589.331589,1917237.143201,183671.3183186558
