Holding,pct_holding,eqy_shares,eqy_shares_total,Date,ID
BCI C DE B S A,0.0536,8015909,149253056,2020-06-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2020-06-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2020-06-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2020-06-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2020-06-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2020-06-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2020-06-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2020-06-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2020-09-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2020-09-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2020-09-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2020-09-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2020-09-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2020-09-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2020-09-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2020-09-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2020-09-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2020-09-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2020-09-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2020-09-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2020-12-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2020-12-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2020-12-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2020-12-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2020-12-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2020-12-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2020-12-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2020-12-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2020-12-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2020-12-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2020-12-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2020-12-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2021-03-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2021-03-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2021-03-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2021-03-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2021-03-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2021-03-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2021-03-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2021-03-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2021-03-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2021-03-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2021-03-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2021-03-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2021-06-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2021-06-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2021-06-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2021-06-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2021-06-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2021-06-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2021-06-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2021-06-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2021-06-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2021-06-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2021-06-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2021-06-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2021-09-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2021-09-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2021-09-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2021-09-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2021-09-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2021-09-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2021-09-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2021-09-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2021-09-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2021-09-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2021-09-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2021-09-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2021-12-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2021-12-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2021-12-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2021-12-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2021-12-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2021-12-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2021-12-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2021-12-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2021-12-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2021-12-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2021-12-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2021-12-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2022-03-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2022-03-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2022-03-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2022-03-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2022-03-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2022-03-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2022-03-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2022-03-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2022-03-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2022-03-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2022-03-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2022-03-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2022-06-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2022-06-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2022-06-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2022-06-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2022-06-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2022-06-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2022-06-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2022-06-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2022-06-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2022-06-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2022-06-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2022-06-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2022-09-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2022-09-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2022-09-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2022-09-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2022-09-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2022-09-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2022-09-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2022-09-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2022-09-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2022-09-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2022-09-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2022-09-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2022-12-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2022-12-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2022-12-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2022-12-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2022-12-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2022-12-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2022-12-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2022-12-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2022-12-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2022-12-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2022-12-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2022-12-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2023-03-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2023-03-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2023-03-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2023-03-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2023-03-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2023-03-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2023-03-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2023-03-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2023-03-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2023-03-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2023-03-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2023-03-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2023-06-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2023-06-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2023-06-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2023-06-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2023-06-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2023-06-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2023-06-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2023-06-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2023-06-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2023-06-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2023-06-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2023-06-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2023-09-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2023-09-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2023-09-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2023-09-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2023-09-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2023-09-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2023-09-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2023-09-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2023-09-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2023-09-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2023-09-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2023-09-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2023-12-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2023-12-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2023-12-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2023-12-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2023-12-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2023-12-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2023-12-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2023-12-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2023-12-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2023-12-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2023-12-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2023-12-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2024-03-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2024-03-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2024-03-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2024-03-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2024-03-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2024-03-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2024-03-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2024-03-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2024-03-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2024-03-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2024-03-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2024-03-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2024-06-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2024-06-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2024-06-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2024-06-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2024-06-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2024-06-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2024-06-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2024-06-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2024-06-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2024-06-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2024-06-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2024-06-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2024-09-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2024-09-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2024-09-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2024-09-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2024-09-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2024-09-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2024-09-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2024-09-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2024-09-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2024-09-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2024-09-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2024-09-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2024-12-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2024-12-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2024-12-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2024-12-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2024-12-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2024-12-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2024-12-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2024-12-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2024-12-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2024-12-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2024-12-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2024-12-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2025-03-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2025-03-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2025-03-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2025-03-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2025-03-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2025-03-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2025-03-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2025-03-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2025-03-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2025-03-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2025-03-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2025-03-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2025-06-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2025-06-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2025-06-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2025-06-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2025-06-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2025-06-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2025-06-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2025-06-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2025-06-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2025-06-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2025-06-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2025-06-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2025-09-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2025-09-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2025-09-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2025-09-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2025-09-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2025-09-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2025-09-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2025-09-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2025-09-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2025-09-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2025-09-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2025-09-01,INVERCAP
INVERSIONES HIERRO VIEJO SPA,0.39299999999999996,58728153,149253056,2025-12-01,INVERCAP
SOUTH PACIFIC INVESTMENTS SA,0.12359999999999999,18468593,149253056,2025-12-01,INVERCAP
FUNDACION CAP,0.0951,14208911,149253056,2025-12-01,INVERCAP
SYRACUSE S.A.,0.054000000000000006,8065678,149253056,2025-12-01,INVERCAP
BCI C DE B S A,0.0536,8015909,149253056,2025-12-01,INVERCAP
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.0377,5633922,149253056,2025-12-01,INVERCAP
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0274,4089485,149253056,2025-12-01,INVERCAP
HANSTAN INTERNATIONAL CORP,0.0255,3818285,149253056,2025-12-01,INVERCAP
INVERSIONES ANALYTICA INVESTMENTS SPA.,0.018000000000000002,2686556,149253056,2025-12-01,INVERCAP
INVERSIONES MITZUSHIRO TOOSHI KAISHA SPA.,0.018000000000000002,2686555,149253056,2025-12-01,INVERCAP
INVERSIONES RAND SPA.,0.018000000000000002,2686555,149253056,2025-12-01,INVERCAP
BANCHILE CORREDORES DE BOLSA S A,0.0144,2157786,149253056,2025-12-01,INVERCAP
INVERSIONES ANGELINI Y COMPAÑIA LIMITADA,0.6369,289349551,454748704,2016-03-01,ANTARCHILE
INVERSIONES GOLFO BLANCO LTDA.,0.057999999999999996,26346943,454748704,2016-03-01,ANTARCHILE
INVERSIONES SENDA BLANCA LTDA.,0.0435,19760208,454748704,2016-03-01,ANTARCHILE
INVERSIONES LO RECABARREN LIMITADA,0.0301,13687936,454748704,2016-03-01,ANTARCHILE
BANCHILE CORREDORES DE BOLSA S.A.,0.028900000000000002,13121600,454748704,2016-03-01,ANTARCHILE
AGROFORESTAL E INVERSIONES MAIHUE SPA,0.0287,13035702,454748704,2016-03-01,ANTARCHILE
SERVICIOS QUELENTARO S.A.,0.0159,7203938,454748704,2016-03-01,ANTARCHILE
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.013500000000000002,6133127,454748704,2016-03-01,ANTARCHILE
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0125,5677212,454748704,2016-03-01,ANTARCHILE
